School Year,BEDS Code,School Name,District Name,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2008-09,320800011295,Gateway School For Environmental Research And Technology,New York City Geographic District # 8,Public,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,1,4,0,0,0,2,0,1,0,0,0,0,10,2,0,1,11
2008-09,320800011305,Pablo Neruda Academy For Architecture And World Studies,New York City Geographic District # 8,Public,380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,0,5,0,0,0,1,0,0,0,0,0,0,2,1,2,1,20
2008-09,320800011332,Holcombe L Rucker School Of Community Research,New York City Geographic District # 8,Public,292,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,11,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7
2008-09,320800011367,"Archimedes Academy For Math, Science And Technology Applications",New York City Geographic District # 8,Public,215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008-09,320800011376,Antonia Pantoja Preperatory Academy,New York City Geographic District # 8,Public,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320800011377,Bronx Community High School,New York City Geographic District # 8,Public,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6
2008-09,320800011381,Bronx Haven High School,New York City Geographic District # 8,Public,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,320800011405,Herbert H Lehman High School,New York City Geographic District # 8,Public,"4,095",0,0,0,0,0,4,0,1,0,3,0,0,0,2,4,3,1,0,79,1,26,0,0,0,11,0,8,2,1,0,0,8,18,4,5,104
2008-09,320800011452,Bronx Guild High School,New York City Geographic District # 8,Public,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
2008-09,320800011519,Felisa Rincon De Gautier Institute For Law And Public Policy,New York City Geographic District # 8,Public,410,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,1,0,15,0,7,0,0,0,5,0,1,1,0,0,0,0,4,3,2,14
2008-09,320800011530,Banana Kelly High School,New York City Geographic District # 8,Public,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
2008-09,320800011540,School For Community Research And Learning,New York City Geographic District # 8,Public,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,13,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,18
2008-09,320800011560,Bronx Academy High School,New York City Geographic District # 8,Public,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,1,2,0,0,3,5,2,0,5
2008-09,320800011650,Jane Addams High School For Academic Careers,New York City Geographic District # 8,Public,"1,488",0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,45,0,6,0,0,1,3,0,2,0,0,0,0,5,4,0,0,91
2008-09,320900010002,Ps 2 Morrisania,New York City Geographic District # 9,Public,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,21,0,4,0,0,0,2,0,3,0,0,0,0,0,1,0,0,8
2008-09,320900010004,Ps/Ms 4 Crotona Park West,New York City Geographic District # 9,Public,486,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,26,0,10,0,0,0,4,0,0,2,1,0,0,0,0,0,0,11
2008-09,320900010011,Ps 11 Highbridge,New York City Geographic District # 9,Public,691,0,0,0,0,0,7,0,0,0,1,0,0,0,0,11,0,2,5,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2008-09,320900010022,Jhs 22 Jordan L Mott,New York City Geographic District # 9,Public,638,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,2,0,1,33,2,3,0,0,0,5,0,2,0,0,0,0,1,5,0,0,5
2008-09,320900010028,Ps 28 Mount Hope,New York City Geographic District # 9,Public,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,320900010035,Ps 35 Franz Siegel,New York City Geographic District # 9,Public,695,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010042,Ps 42 Claremont,New York City Geographic District # 9,Public,525,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2008-09,320900010053,Ps 53 Basheer Quisim,New York City Geographic District # 9,Public,"1,342",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010055,Ps 55 Benjamin Franklin,New York City Geographic District # 9,Public,664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1
2008-09,320900010058,Ps 58,New York City Geographic District # 9,Public,495,0,0,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
2008-09,320900010063,Ps 63 Author'S Academy,New York City Geographic District # 9,Public,512,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,1,0,43,0,3,0,0,0,4,0,3,0,1,0,0,0,3,0,0,21
2008-09,320900010064,Ps 64 Pura Belpre,New York City Geographic District # 9,Public,866,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,2,0,1,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09,320900010070,Ps 70 Max Schoenfeld,New York City Geographic District # 9,Public,"1,401",0,0,0,0,0,7,0,0,0,1,0,0,0,3,10,0,0,3,33,1,0,0,0,0,5,0,1,0,2,0,0,0,3,0,0,10
2008-09,320900010073,Ps 73,New York City Geographic District # 9,Public,903,0,0,0,0,0,4,0,0,0,0,1,0,0,3,2,0,0,1,5,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2
2008-09,320900010088,Ps 88 S Silverstein Little Sparrow,New York City Geographic District # 9,Public,283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010090,Ps 90 George Meany,New York City Geographic District # 9,Public,"1,159",0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010109,Ps 109 Sedgwick,New York City Geographic District # 9,Public,732,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008-09,320900010110,Ps 110 Theodore Schoenfeld,New York City Geographic District # 9,Public,379,0,0,0,0,0,3,0,0,0,2,0,0,0,2,2,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
2008-09,320900010114,Ps 114 Luis Lorens Torres,New York City Geographic District # 9,Public,753,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010117,Is 117 Joseph H Wade,New York City Geographic District # 9,Public,884,0,0,0,0,0,11,0,2,1,1,0,0,0,1,3,0,5,0,32,0,7,0,0,0,3,0,0,0,0,0,0,0,1,0,0,11
2008-09,320900010126,Ps 126 Dr Marjorie H Dunbar,New York City Geographic District # 9,Public,803,0,0,0,0,0,2,0,0,0,0,1,0,0,2,8,1,1,0,30,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4
2008-09,320900010128,Mott Hall Iii,New York City Geographic District # 9,Public,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
2008-09,320900010132,Ps 132 Garrett A Morgan,New York City Geographic District # 9,Public,587,0,0,0,0,0,6,0,0,0,1,0,0,0,0,6,0,2,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-09,320900010145,Jhs 145 Arturo Toscanini,New York City Geographic District # 9,Public,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010163,Ps 163 Arthur A Schomberg,New York City Geographic District # 9,Public,669,0,0,0,0,0,4,0,0,0,1,0,0,0,2,8,0,2,1,57,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,10
2008-09,320900010166,Jhs 166 Roberto Clemente,New York City Geographic District # 9,Public,808,0,0,0,0,0,5,0,0,0,0,2,0,0,0,4,0,1,0,44,2,10,0,0,0,1,0,1,0,0,0,0,0,2,0,1,4
2008-09,320900010170,Ps 170,New York City Geographic District # 9,Public,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010199,Ps 199 Shakespeare,New York City Geographic District # 9,Public,763,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010204,Ps 204 Morris Heights,New York City Geographic District # 9,Public,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010215,Kappa,New York City Geographic District # 9,Public,372,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
2008-09,320900010218,Ps/Is 218 Rafael Hernandez Dual Language Magnet,New York City Geographic District # 9,Public,901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
2008-09,320900010219,Is 219 New Venture,New York City Geographic District # 9,Public,456,0,0,0,0,0,2,0,1,0,0,0,0,0,5,20,1,1,1,9,2,23,0,0,0,0,0,2,0,0,0,0,2,1,0,0,9
2008-09,320900010229,Is 229 Roland Patterson,New York City Geographic District # 9,Public,378,0,0,0,0,0,4,0,0,0,0,1,0,0,1,11,3,0,5,43,1,27,0,0,0,10,0,10,0,1,0,0,0,0,1,0,27
2008-09,320900010230,Ps 230 Dr Roland N Patterson,New York City Geographic District # 9,Public,463,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-09,320900010232,Is 232,New York City Geographic District # 9,Public,429,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,1,2,1,10,0,5,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2
2008-09,320900010236,Ps 236 Langston Hughes,New York City Geographic District # 9,Public,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-09,320900010303,Is 303 Leadership & Comm Service,New York City Geographic District # 9,Public,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900010313,Is 313 School Of Leadership Development,New York City Geographic District # 9,Public,408,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
2008-09,320900010323,Bronx Writing Academy,New York City Geographic District # 9,Public,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,21,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,16
2008-09,320900010325,Urban Science Academy,New York City Geographic District # 9,Public,477,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,3,1,48,1,12,0,0,0,2,0,1,0,1,0,0,0,3,1,1,143
2008-09,320900010327,Comprehensive Model School Project,New York City Geographic District # 9,Public,232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,8,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2008-09,320900010328,New Millennium Business Academy Middle School,New York City Geographic District # 9,Public,277,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,16,0,2,0,0,0,1,0,1,0,0,0,0,0,3,2,0,0
2008-09,320900010339,Is 339,New York City Geographic District # 9,Public,841,0,0,0,0,0,4,0,0,0,1,1,0,0,1,6,1,4,1,118,0,15,0,0,0,11,0,1,0,0,0,0,1,4,5,0,39
2008-09,320900011227,Bronx Expeditionary Learning High School,New York City Geographic District # 9,Public,411,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,36,0,8,0,0,0,3,0,2,0,0,0,0,10,0,0,1,86
2008-09,320900011231,Eagle Academy For Young Men,New York City Geographic District # 9,Public,422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5
2008-09,320900011239,Urban Assembly Acad-History And Citizenship For Young Men,New York City Geographic District # 9,Public,309,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,2,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,38
2008-09,320900011241,Urban Assembly School For Applied Math And Science,New York City Geographic District # 9,Public,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
2008-09,320900011250,Eximius College Preparatory Academy,New York City Geographic District # 9,Public,439,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,2,0,20,0,9,0,0,1,1,0,1,0,1,0,0,1,3,1,2,3
2008-09,320900011252,Mott Hall Bronx High School,New York City Geographic District # 9,Public,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22
2008-09,320900011260,Bronx Center For Science And Mathematics,New York City Geographic District # 9,Public,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4
2008-09,320900011263,Validus Preparatory Academy,New York City Geographic District # 9,Public,426,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,7,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,1,13
2008-09,320900011276,Leadership Institute,New York City Geographic District # 9,Public,328,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,11,0,14,0,0,0,2,0,0,0,2,0,0,0,1,0,0,18
2008-09,320900011297,Morris Academy For Collaborative Studies,New York City Geographic District # 9,Public,432,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,16,0,15,0,0,0,3,0,1,0,0,0,0,0,0,1,1,26
2008-09,320900011329,Dreamyard Preparatory School,New York City Geographic District # 9,Public,301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,14,0,7,0,0,0,4,0,1,0,0,0,1,2,0,1,2,17
2008-09,320900011365,Academy For Language And Technology,New York City Geographic District # 9,Public,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,18
2008-09,320900011403,Bronx International High School,New York City Geographic District # 9,Public,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,320900011404,School For Excellence,New York City Geographic District # 9,Public,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28
2008-09,320900011412,Bronx High School Of Business,New York City Geographic District # 9,Public,468,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,5,0,12,0,13,0,0,0,4,0,3,1,0,0,0,6,1,0,0,82
2008-09,320900011413,Bronx High School For Medical Science,New York City Geographic District # 9,Public,487,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,9,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
2008-09,320900011414,Jonathan Levin Hs Of Media And Communications,New York City Geographic District # 9,Public,457,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,0,33,0,33,0,0,0,7,0,8,0,0,0,0,5,0,0,2,75
2008-09,320900011505,Bronx School For Law Government And Justice,New York City Geographic District # 9,Public,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,0,0,0,0,0,0,2,0,0,0,0,2,2,1,1
2008-09,320900011517,Frederick Douglas Academy Iii Secondary School,New York City Geographic District # 9,Public,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008-09,320900011525,Bronx Leadership Academy High School,New York City Geographic District # 9,Public,662,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,1
2008-09,320900011527,Bronx Leadership Academy Ii High School,New York City Geographic District # 9,Public,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,21,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2008-09,320900011543,High School For Violin And Dance,New York City Geographic District # 9,Public,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,6,0,0,0,2,0,0,0,0,0,0,0,0,2,0,10
2008-09,321000010003,Ps 3 Raul Julia Micro Society,New York City Geographic District #10,Public,461,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,50,0,18,0,0,0,5,0,3,0,0,0,0,0,4,1,0,62
2008-09,321000010007,Ps 7 Kingsbridge,New York City Geographic District #10,Public,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008-09,321000010008,Ps 8 Issac Varian,New York City Geographic District #10,Public,"1,141",0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,2,0,23,1,4,0,0,0,5,0,0,1,0,0,0,0,3,0,0,2
2008-09,321000010009,Ps 9 Ryer Avenue,New York City Geographic District #10,Public,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
2008-09,321000010015,Ps 15 Institute For Environmental Learning,New York City Geographic District #10,Public,580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
2008-09,321000010020,Ps 20 George J Werdan Iii,New York City Geographic District #10,Public,"1,122",0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,2,3,6,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1
2008-09,321000010023,Ps 23 The New Children'S School,New York City Geographic District #10,Public,586,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,321000010024,Ps 24 Spuyten Duyvil,New York City Geographic District #10,Public,769,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2008-09,321000010032,Ps 32 Belmont,New York City Geographic District #10,Public,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
2008-09,321000010033,Ps 33 Timothy Dwight,New York City Geographic District #10,Public,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2008-09,321000010037,Ps 37 Multiple Intelligence,New York City Geographic District #10,Public,578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
2008-09,321000010045,Thomas C Giordano Middleschool 45,New York City Geographic District #10,Public,"1,030",0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,1,3,2,75,0,38,0,0,0,10,0,1,0,3,0,0,0,5,0,2,69
2008-09,321000010046,Ps 46 Edgar Allen Poe,New York City Geographic District #10,Public,"1,242",0,0,0,0,0,8,0,0,0,1,1,0,0,3,13,0,3,3,60,0,4,0,0,0,6,0,1,0,3,0,0,0,1,0,0,14
2008-09,321000010051,Ps 51 Bronx New School,New York City Geographic District #10,Public,288,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2008-09,321000010054,Ps/Is 54,New York City Geographic District #10,Public,513,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
2008-09,321000010056,Ps 56 Norwood Heights,New York City Geographic District #10,Public,590,0,0,0,0,0,3,0,0,0,0,2,0,0,0,4,0,1,0,25,3,3,0,0,0,1,0,1,0,0,0,0,0,3,0,0,11
2008-09,321000010059,Ps 59 The Community School Of Technology,New York City Geographic District #10,Public,551,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2008-09,321000010079,Ps 79 Creston,New York City Geographic District #10,Public,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008-09,321000010080,Jhs 80 Mosholu Parkway,New York City Geographic District #10,Public,658,0,0,0,0,0,1,0,0,0,1,0,0,0,2,7,3,7,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2
2008-09,321000010081,Ps 81 Robert J Christen,New York City Geographic District #10,Public,696,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,1,3,8,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2008-09,321000010085,Ps 85 Great Expectations,New York City Geographic District #10,Public,"1,167",0,0,0,0,0,2,0,0,0,1,0,0,0,5,18,0,4,1,105,1,12,0,0,0,6,0,5,0,0,0,0,0,5,0,0,43
2008-09,321000010086,Ps 86 Kingsbridge Heights,New York City Geographic District #10,Public,"1,681",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,321000010091,Ps 91,New York City Geographic District #10,Public,766,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2008-09,321000010094,Ps 94 Kings College,New York City Geographic District #10,Public,930,0,0,0,0,0,4,0,0,0,2,0,0,0,1,17,1,3,3,22,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
2008-09,321000010095,Ps 95 Sheila Mencher,New York City Geographic District #10,Public,"1,200",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,46,0,11,0,0,0,5,0,5,0,0,0,0,0,2,0,0,26
2008-09,321000010118,Jhs 118 William W Niles,New York City Geographic District #10,Public,"1,167",0,0,0,0,0,9,0,1,0,0,1,0,0,1,2,0,4,1,41,1,28,0,0,0,4,0,1,0,0,0,0,0,9,1,0,17
2008-09,321000010159,Ps 159 Luis Mumoz Marin Biling,New York City Geographic District #10,Public,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,321000010205,Ps 205 Fiorello Laguardia,New York City Geographic District #10,Public,970,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2008-09,321000010206,Is 206 Ann Mersereau,New York City Geographic District #10,Public,374,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,2,18,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2008-09,321000010207,Ps 207,New York City Geographic District #10,Public,484,0,0,0,0,0,4,0,0,0,2,0,0,0,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
2008-09,321000010209,Ps 209,New York City Geographic District #10,Public,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,321000010225,Theatre Arts Production Company School,New York City Geographic District #10,Public,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3
2008-09,321000010226,Ps 226,New York City Geographic District #10,Public,427,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
2008-09,321000010228,Jonas Bronck Academy,New York City Geographic District #10,Public,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09,321000010244,New School For Leadership And Journalism,New York City Geographic District #10,Public,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0,3
2008-09,321000010246,Ps 246 Poe Center,New York City Geographic District #10,Public,798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6
2008-09,321000010254,Is 254,New York City Geographic District #10,Public,496,0,0,0,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,1,3
2008-09,321000010279,Ps 279 Capt Manuel Rivera Jr,New York City Geographic District #10,Public,966,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,1,0,14,0,5,0,0,0,2,0,0,0,2,0,0,0,4,1,0,10
2008-09,321000010280,Ps/Ms 280 Mosholu Parkway,New York City Geographic District #10,Public,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,3,0,0,0,2,0,1,0,0,0,0,0,3,0,0,13
